f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9
-0.13311899,0.006713239,0.14180803,0.11173846,-0.18796206,0.15787773,0.023013566,0.10450352,0.14333381,0.049497668
-0.07950829,-0.15017208,0.14922401,0.026126305,0.019697482,0.18277481,0.11464,0.102109194,0.13487957,0.1312589
-0.123315684,-0.046215124,0.15916169,0.11901335,-0.13997649,0.16442013,0.035265066,0.10716005,0.1503434,0.06416621
-0.09611214,-0.116885245,0.16676597,0.052387863,-0.021542842,0.18995363,0.105706714,0.105753675,0.14488772,0.1197104
-0.07228061,-0.14762615,0.15135635,0.022531485,0.023941798,0.18792585,0.11819322,0.10814932,0.14342837,0.14022826
-0.073864795,-0.14879751,0.14052604,0.019054372,0.024288572,0.17905198,0.12321538,0.09941295,0.14894374,0.13805185
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.1450612,-0.006521011,0.15284279,0.111565754,-0.15582919,0.17029984,-0.0006468328,0.10267048,0.14511076,0.043364942
-0.14224268,0.0088437265,0.14367834,0.13081843,-0.17621797,0.15403168,-0.008198804,0.08757107,0.12222993,0.01994311
-0.13514829,-0.06830742,0.17883286,0.09077566,-0.097495444,0.19532119,0.041798037,0.10559962,0.15039769,0.08338367
-0.13794284,-0.011721745,0.14984152,0.13348214,-0.16576988,0.14799698,0.004148797,0.0962287,0.13771644,0.030555215
-0.07797777,-0.13802305,0.1477966,0.034849953,-0.004106369,0.18557844,0.11457871,0.10310321,0.15487431,0.12805867
-0.061037876,-0.14520077,0.14191204,0.042567488,-0.008801836,0.17665036,0.13232169,0.10725709,0.1501732,0.1292689
-0.065763876,-0.14982618,0.13604394,0.024662927,0.019931234,0.18616314,0.11125155,0.08695896,0.15280047,0.12812151
-0.085079834,-0.13615854,0.16015275,0.04500308,-0.0042564888,0.1806041,0.10274259,0.09746744,0.1512287,0.1219654
-0.14093703,0.012222336,0.13860543,0.1256002,-0.17274302,0.1525292,-0.007891722,0.10031799,0.13680924,0.024956452
-0.13510546,-0.00038172904,0.14051566,0.124659434,-0.167303,0.15061142,-0.0017642372,0.09186966,0.13135937,0.03565789
-0.13492057,-0.006298992,0.16259012,0.12819272,-0.15893105,0.14577112,0.00046298283,0.103004694,0.14047481,0.024245221
-0.079876766,-0.15515117,0.14227438,0.025418347,0.013161214,0.18022527,0.119476125,0.09331795,0.14187102,0.13854149
-0.15114221,-0.0094808005,0.15195197,0.12440954,-0.15427282,0.14822587,0.0010325343,0.09606459,0.1434026,0.029948452
-0.14753631,0.013490469,0.13664283,0.1281514,-0.17797022,0.15662247,-0.0074670664,0.09368102,0.12985747,0.028356707
-0.08410164,-0.13767944,0.13137746,0.06190609,-0.032167815,0.18318224,0.09321161,0.100679725,0.14362688,0.13293357
-0.12871386,-0.01089233,0.14137664,0.11614012,-0.15378915,0.17058347,0.008778181,0.10219718,0.14740008,0.033013683
-0.10104027,-0.024820963,0.1627121,0.12220712,-0.12924576,0.15432061,0.029915385,0.09765231,0.14873978,0.063211724
-0.12657979,-0.016089825,0.15898712,0.122183084,-0.16841051,0.16090208,0.004489916,0.09576951,0.14441091,0.04639674
-0.066105925,-0.1519716,0.13519931,0.02535924,0.025157606,0.17741707,0.13555084,0.09747441,0.14578316,0.14073952
-0.06896064,-0.14497487,0.14478156,0.018493844,0.02123804,0.18340367,0.121213004,0.10042316,0.14729838,0.13587426
-0.044330798,-0.16574669,0.14027907,0.0095988205,0.021750566,0.18197274,0.13692003,0.09727249,0.14070314,0.15253985
-0.07990611,-0.14156307,0.14442623,0.02729892,0.009778476,0.18594526,0.11848933,0.100950286,0.15040039,0.127715
-0.067983724,-0.12535556,0.14751425,0.03149661,0.007911038,0.18819547,0.111830726,0.10940504,0.15107535,0.11850833
-0.08054762,-0.13204104,0.14790267,0.034637854,0.00011787702,0.18336374,0.099559456,0.10427311,0.14897162,0.1290693
-0.14955918,0.0104344785,0.14163938,0.13780217,-0.16718596,0.14925112,-0.013031295,0.092996195,0.12410496,0.02395728
-0.13645078,0.002688433,0.14795828,0.12793308,-0.16732726,0.14362925,-0.0035697324,0.098203205,0.13388902,0.021961035
-0.149313,-0.02826901,0.15814298,0.113222905,-0.16186436,0.15817353,0.024453996,0.09569884,0.14532414,0.055023003
-0.07315016,-0.14612542,0.1460176,0.021737842,0.018255908,0.18216108,0.118395574,0.102662794,0.15034363,0.13324483
-0.089283384,-0.13422951,0.15147206,0.044030663,-0.0022534532,0.18518808,0.10945493,0.09625242,0.14507711,0.12488371
-0.13524921,0.0024765243,0.1314386,0.14047077,-0.18245028,0.16167282,0.012573637,0.088515066,0.13817275,0.029963214
-0.14177969,-0.071219884,0.17821923,0.09953586,-0.104270004,0.193316,0.044056162,0.100084454,0.13966542,0.08391777
-0.08785169,-0.09400788,0.1616614,0.078416005,-0.06235863,0.17428346,0.085757986,0.12486679,0.16320086,0.0972783
-0.12687239,-0.09176806,0.17354652,0.079004735,-0.07278612,0.19686165,0.06729714,0.10292813,0.14457804,0.1019353
-0.1412935,-0.016599879,0.1590981,0.13290232,-0.15073062,0.16007827,0.011599227,0.10154527,0.13840342,0.03696931
-0.14191449,0.016427437,0.1475377,0.12821679,-0.17770033,0.1427525,-0.007913315,0.10597643,0.12859023,0.023822835
-0.13817793,0.007419811,0.14304294,0.1303019,-0.16203222,0.15399174,-0.003149929,0.10087348,0.1346152,0.026181536
-0.0646414,-0.15691087,0.13371857,0.016272984,0.026089055,0.1834024,0.12786913,0.09891255,0.14412777,0.14157361
-0.057831053,-0.16842613,0.13654163,0.031372454,0.030664146,0.17220533,0.1427702,0.08268446,0.1352087,0.15161204
-0.07083951,-0.14551117,0.13937305,0.027083607,0.012144791,0.18522221,0.11267446,0.103757404,0.15618873,0.13346979
-0.13189434,-0.04420169,0.16721867,0.119747005,-0.13651985,0.15044697,0.056776434,0.10836008,0.142962,0.054273084
-0.12526202,-0.048148047,0.17205061,0.11785221,-0.16331685,0.12935612,0.018233834,0.0886943,0.13150598,0.042829566
-0.09403048,-0.07477463,0.1501176,0.08962137,-0.074091114,0.19210032,0.07596345,0.11545219,0.1611377,0.10401641
-0.13021912,-0.0108904885,0.15037695,0.10243106,-0.1455343,0.1812056,0.020866469,0.1178052,0.15953238,0.04593838
-0.11548347,-0.009312052,0.15929572,0.11597486,-0.15133373,0.16033293,0.034463093,0.102618076,0.1395221,0.061345764
-0.14598075,-0.010339299,0.1570559,0.12497845,-0.15041971,0.15645763,0.013658539,0.10365357,0.14175576,0.02952943
-0.13439238,0.022347288,0.13837434,0.13317433,-0.17716321,0.14678265,-0.008347966,0.10511693,0.1336613,0.01865656
-0.13954815,-0.06610494,0.18079385,0.09515808,-0.10324676,0.19434601,0.041812316,0.10242376,0.1439778,0.082220085
-0.12324629,-0.02236247,0.1610205,0.11908897,-0.13832594,0.1730105,0.011598113,0.08819887,0.13286522,0.048678063
-0.12042163,0.0048223226,0.14819929,0.13124423,-0.17120484,0.14713462,0.007463154,0.099310435,0.12072097,0.038817976
-0.12844549,-0.013181462,0.12557544,0.11762157,-0.15568163,0.16807231,0.019650029,0.10051743,0.14974044,0.036389597
-0.11774209,-0.04651119,0.18014154,0.10455456,-0.1302779,0.16544108,0.030352315,0.10450179,0.15360437,0.040627103
-0.12448098,-0.025162823,0.15038092,0.11122109,-0.14001912,0.17598563,0.019717181,0.10968726,0.14659534,0.052848708
-0.1136628,-0.027436156,0.16246769,0.1134987,-0.1495002,0.16556449,0.024306266,0.11174558,0.1439073,0.053184267
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.058127634,-0.16796686,0.13279241,0.02447584,0.011436441,0.17943239,0.12541467,0.077822424,0.14577784,0.14410341
-0.07818165,-0.09796134,0.13218102,0.04421464,-0.04226391,0.18414603,0.097644016,0.11982251,0.18691868,0.11155789
-0.08661098,-0.09705777,0.12958658,0.067003906,-0.0642035,0.19182386,0.072828375,0.113985695,0.16366301,0.10259287
-0.11972565,-0.038636867,0.12728389,0.10987536,-0.14632048,0.1773384,0.0114661325,0.09931262,0.14542381,0.06380484
-0.14455707,-0.006096643,0.15230726,0.13081534,-0.1580101,0.16267402,-0.00062117557,0.10341864,0.1413658,0.041827716
-0.13341077,0.0077743144,0.1438839,0.124796435,-0.18262151,0.14586286,-0.0032643252,0.084121965,0.12509465,0.019003518
-0.13037987,-0.07897153,0.17977642,0.08428438,-0.08866884,0.19721988,0.0542508,0.10519306,0.1499591,0.091517076
-0.06667143,-0.15621701,0.12953706,0.033261865,0.015323584,0.17772,0.12274332,0.099820614,0.14898445,0.12822466
-0.13975647,0.01864894,0.12694986,0.12803848,-0.18471164,0.13857587,0.0009487295,0.08374759,0.13907093,0.025707725
-0.14493668,0.013994809,0.14223595,0.12884982,-0.17181025,0.1516842,-0.010471928,0.10107469,0.13417053,0.026842173
-0.13088642,-0.02601248,0.15605953,0.12507696,-0.15042149,0.15571581,0.020307334,0.10555984,0.12617007,0.03663671
-0.097139515,-0.13591547,0.14492893,0.02736026,-0.000503536,0.18165801,0.11140514,0.10249588,0.15268585,0.13122168
-0.1397547,0.013529328,0.14251737,0.1274361,-0.17064229,0.1527695,-0.011472957,0.10627314,0.13918172,0.028034197
-0.069468684,-0.1509689,0.13905948,0.027861793,0.008491034,0.18668252,0.1232434,0.09920792,0.14800292,0.13902347
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.12992741,-0.010594689,0.14368333,0.12402183,-0.14728212,0.18105061,0.019050885,0.10498382,0.13442253,0.043319248
-0.06958284,-0.15611522,0.1305314,0.021267215,0.022116119,0.18555808,0.13539942,0.09618835,0.14158317,0.14541577
-0.14407088,0.007719285,0.13559759,0.13554253,-0.16887958,0.14379588,0.002287869,0.103461646,0.13163471,0.023203848
-0.12618172,-0.041095298,0.15278022,0.10714901,-0.1277322,0.16252603,0.04644603,0.093542844,0.14709438,0.06925148
-0.1329057,-0.070827015,0.17769545,0.08809953,-0.093411446,0.19582738,0.044050127,0.106917106,0.15269737,0.08495935
-0.1337691,-0.01519018,0.16499779,0.13352576,-0.17151038,0.1556582,-0.0029950354,0.09591112,0.14123397,0.031070812
-0.068719946,-0.11826332,0.13148677,0.04611628,-0.046448007,0.17970607,0.09979531,0.11026666,0.18102397,0.11152309
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13086016,0.0057119085,0.13375898,0.12974526,-0.1678868,0.15868059,-0.00834678,0.11117168,0.1347141,0.02312614
-0.08111666,-0.14113958,0.15720506,0.041825417,-0.00378237,0.19251794,0.11046146,0.10201712,0.14514838,0.13412292
-0.14688092,-0.015966212,0.1500561,0.1240469,-0.1531106,0.16710201,-0.0060650026,0.09363866,0.13973925,0.03871499
-0.08132437,-0.14765105,0.13210176,0.030918306,0.017664582,0.17989099,0.12508218,0.107472025,0.14673662,0.1323196
-0.1446443,0.010238503,0.14062203,0.13137132,-0.16853134,0.14665495,-0.0028053473,0.093742736,0.13295378,0.02720439
-0.067529425,-0.11306505,0.099393465,0.040208235,-0.028540177,0.19986098,0.12567396,0.10215014,0.18330126,0.11000678
-0.07252541,-0.15536445,0.14258368,0.030883798,-0.0012155138,0.18466926,0.113677286,0.10356963,0.15559436,0.13051201
-0.14486596,-0.02973884,0.17800577,0.11126282,-0.13379559,0.18661624,0.005202493,0.09808647,0.14162795,0.058936547
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13249257,-0.077010676,0.18014342,0.085788555,-0.09053318,0.19666886,0.05297464,0.10485859,0.14872475,0.0899555
-0.06923604,-0.15611991,0.12869146,0.02193141,0.021547902,0.18576592,0.13619351,0.09738588,0.14439802,0.14648844
-0.08717379,-0.12065273,0.13087031,0.051804487,-0.028022368,0.20656618,0.08110242,0.095631935,0.17285852,0.10385055
-0.10851634,-0.030238094,0.1317349,0.09205207,-0.12503144,0.20675501,0.057532765,0.12151061,0.17159615,0.07345603
-0.15171918,-0.005343253,0.14653574,0.12912792,-0.1549786,0.14971499,-0.0041547623,0.09186298,0.13907148,0.026432501
-0.15068121,0.011875875,0.14858718,0.13838811,-0.1609625,0.14501846,0.023584796,0.09852221,0.1488918,0.038254533
-0.063782394,-0.14644204,0.124148436,0.021303585,0.005553841,0.1836458,0.11036748,0.095188566,0.1608473,0.12652485
-0.13456604,-0.011251892,0.14151207,0.11575835,-0.162286,0.1700958,0.015509364,0.10703331,0.14390077,0.049362484
-0.08225774,-0.14011495,0.14747857,0.03028348,0.0050161015,0.18313031,0.118099466,0.10105116,0.15190136,0.13500008
-0.091692045,-0.14998952,0.1448344,0.03097571,0.00033058444,0.18664952,0.12299749,0.10825521,0.13433798,0.13702114
-0.12736149,-0.0045719855,0.14837956,0.1293477,-0.17490456,0.15486869,-0.0061215824,0.09889091,0.13734463,0.02713437
-0.08849262,-0.11480805,0.16147056,0.055353858,-0.060540225,0.1785325,0.080962814,0.098667435,0.1601432,0.09513286
-0.13284864,0.009849276,0.12574537,0.12430908,-0.18323381,0.14902236,0.003062303,0.09834723,0.13259351,0.022306917
-0.12910175,-0.07693112,0.17733763,0.083846055,-0.08660356,0.1969511,0.05134422,0.10745389,0.154025,0.08950565
-0.123229824,-0.02862565,0.16891839,0.123828396,-0.14221667,0.14287995,0.04651878,0.10575541,0.14540912,0.053573146
-0.07793116,-0.13394322,0.16301568,0.043362804,-0.018819002,0.18973252,0.11242931,0.10473959,0.15052009,0.12260274
-0.0786815,-0.13420607,0.14722316,0.046373427,-0.019840743,0.17985843,0.12471103,0.08997684,0.1502522,0.115980074
-0.1147832,-0.0053446763,0.14831625,0.12539525,-0.16666031,0.16490094,0.0026723843,0.088382065,0.13779783,0.045442525
-0.12831691,-0.0002367514,0.1316375,0.12172288,-0.15461098,0.18138312,0.004929467,0.09757689,0.15431131,0.032091744
-0.081938885,-0.13544971,0.14278783,0.033292573,0.008259193,0.18249981,0.108770914,0.10636757,0.15669277,0.12523992
-0.13259023,0.0006466135,0.15129025,0.13624725,-0.14984636,0.14658386,0.020192906,0.09391581,0.13980524,0.03613631
-0.07720452,-0.10573328,0.11580872,0.050950985,-0.05270313,0.18167357,0.121367835,0.12153621,0.17211421,0.10912361
-0.10861729,-0.101082966,0.16794819,0.06342331,-0.054931317,0.19760387,0.078696966,0.10821652,0.1574168,0.109924026
-0.10932072,-0.005144851,0.13757636,0.13966638,-0.15677065,0.14597774,0.027611129,0.09548745,0.13749944,0.048147503
-0.14139725,0.013621368,0.12873363,0.12843625,-0.17806186,0.14736807,-0.0031782398,0.08831961,0.1373715,0.032891277
-0.088857435,-0.1081267,0.15668498,0.049082767,-0.045680635,0.19532967,0.10135922,0.10521769,0.16483298,0.114212885
-0.099862315,-0.100085296,0.12296569,0.07092854,-0.06070682,0.1952293,0.08493964,0.10954737,0.19098952,0.08614531
-0.078601174,-0.14171083,0.14850777,0.034696113,0.0023427755,0.1825052,0.11533268,0.10177255,0.15192915,0.1342593
-0.14482847,-0.005620199,0.15262124,0.13054264,-0.15921439,0.16225185,-0.001818875,0.103485264,0.14074203,0.041757587
-0.066105925,-0.1519716,0.13519931,0.02535924,0.025157606,0.17741707,0.13555084,0.09747441,0.14578316,0.14073952
-0.056278497,-0.15122123,0.1475628,0.0200723,0.022751743,0.17530966,0.12969358,0.09876748,0.14886822,0.13351627
-0.07459806,-0.14192322,0.13981608,0.0319357,0.0031746887,0.18516172,0.11119792,0.10698943,0.1551957,0.1282165
-0.13379219,0.018635072,0.14111951,0.13364072,-0.17252101,0.14841446,-0.0069049126,0.106294684,0.13657591,0.02050359
-0.12699401,-0.013782137,0.15777981,0.12323846,-0.17065865,0.15918311,0.0017568447,0.094742596,0.14343739,0.043594226
-0.12507749,0.016638562,0.14760107,0.124915324,-0.17954655,0.15076435,0.0004286498,0.10563524,0.1350089,0.028744856
-0.13081452,0.007703296,0.16227315,0.1349433,-0.16414705,0.1432084,0.0020425378,0.10003885,0.13756731,0.019080762
-0.059478547,-0.16134484,0.12376129,0.012656962,0.04383192,0.17990474,0.12502594,0.08233079,0.14914434,0.13477911
-0.14466393,-0.0858429,0.13979758,0.11280633,-0.09271005,0.16924164,0.047969468,0.07914713,0.14317136,0.07498422
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13593039,-0.007822765,0.13990675,0.12303056,-0.15255803,0.16385265,0.0027838636,0.09720022,0.14404805,0.03373842
-0.13751024,-0.0062738573,0.12882917,0.11893473,-0.15264556,0.15524031,0.004087068,0.104312524,0.16022211,0.026237844
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.13603573,0.0033215608,0.1347141,0.1289085,-0.16492787,0.15726086,0.009631311,0.098794825,0.13537547,0.026108146
-0.081388526,-0.13321464,0.15964979,0.030651452,-0.0029285853,0.17955637,0.11660001,0.10196835,0.14647028,0.13390219
-0.09261492,-0.12293832,0.15336998,0.048059996,-0.03269017,0.18899395,0.09444334,0.10537238,0.16052325,0.120730504
-0.15202777,-0.034690168,0.15848222,0.11968134,-0.14714919,0.15922852,0.03836233,0.11376574,0.14574285,0.06301903
-0.12796272,-0.013722464,0.14641832,0.12764081,-0.16545711,0.15522525,0.006274938,0.10083413,0.13564473,0.041933443
-0.13524829,0.00047050847,0.14685278,0.12736535,-0.1501209,0.1561012,0.028824292,0.11090251,0.13561502,0.031233612
-0.14271659,-0.053519774,0.17759134,0.101583645,-0.113206215,0.19174011,0.026623538,0.10220348,0.1443485,0.07332461
-0.13768359,-0.007986496,0.14693408,0.1281125,-0.1456543,0.16193596,0.0020245363,0.095400445,0.13912486,0.031874564
-0.055147633,-0.13748617,0.15095475,0.031167489,0.01053731,0.16386329,0.12684897,0.09846955,0.15327403,0.12749217
-0.099480666,-0.11664905,0.15191016,0.04905156,-0.042341202,0.18797247,0.099354684,0.11213907,0.14622672,0.11984645
-0.07509207,-0.14833258,0.1566589,0.031018823,-0.029930724,0.1666626,0.13490431,0.096153416,0.14939895,0.12537591
-0.10851247,-0.06506718,0.16652325,0.09887726,-0.1146187,0.16184962,0.06306231,0.10435942,0.15274377,0.07984285
-0.14037684,-0.027479505,0.15716226,0.103276335,-0.12752695,0.18156031,0.015039698,0.11479168,0.16534287,0.045340747
-0.06899434,-0.14872535,0.140703,0.0320974,0.01853238,0.18426372,0.12103324,0.10226248,0.14763838,0.13176532
-0.0836929,-0.14814779,0.15037447,0.027002724,0.004460033,0.18258,0.1028988,0.10785748,0.15445215,0.12531996
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.12801223,-0.005751137,0.15104504,0.12280682,-0.14563921,0.16039193,0.01674098,0.11324743,0.14642501,0.038656365
-0.0681483,-0.15053676,0.12356826,0.03699326,0.00933306,0.17705403,0.12773332,0.09656806,0.13631955,0.142677
-0.09785582,-0.1351881,0.14558715,0.028530572,-0.0019236878,0.18209948,0.110699326,0.10254083,0.15271832,0.13057068
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.1446956,-0.02245704,0.14405122,0.11887413,-0.13688757,0.13709961,0.029311178,0.105215155,0.14840527,0.03972554
-0.108584136,-0.03632824,0.15648922,0.11202493,-0.14057727,0.1506721,0.03881027,0.109679714,0.13633579,0.03752602
-0.08654435,-0.1571214,0.15194574,0.027950369,0.0038386039,0.17753041,0.12476826,0.098373525,0.1474633,0.12510836
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.14581247,-0.0023857788,0.15183108,0.12164942,-0.16680741,0.16684249,-0.0034394618,0.0849862,0.12274883,0.03835096
-0.120783366,-0.08365473,0.17209685,0.0757657,-0.07440967,0.19750844,0.060275882,0.110029474,0.15950617,0.09433372
-0.0711688,-0.1391495,0.1440924,0.056060266,-0.013514875,0.17887364,0.11571508,0.1065074,0.14951284,0.13686875
-0.084639855,-0.13161832,0.1515195,0.04460191,-0.015292171,0.19427462,0.104388975,0.10737058,0.14940543,0.12509485
-0.14871748,0.0055177123,0.12529118,0.14074458,-0.1736853,0.14839287,0.007724729,0.08469006,0.13381164,0.029279342
-0.13477978,-0.074178696,0.17803583,0.08843188,-0.09197716,0.19561811,0.04916189,0.104905084,0.1476909,0.087727845
-0.124625735,0.010530146,0.14967255,0.12063745,-0.15897551,0.1673566,-0.0073389187,0.1081425,0.13939582,0.033246055
-0.13039845,-0.07895588,0.17978872,0.084305264,-0.08870691,0.19721588,0.054238398,0.10517992,0.14993016,0.09150864
-0.13859412,0.013609354,0.14191566,0.12973557,-0.17218105,0.15467785,-0.0018234124,0.0969788,0.13305353,0.030776002
-0.07572352,-0.14287832,0.14826667,0.028978404,0.014296158,0.18282859,0.113959566,0.104817085,0.15405372,0.1318394
-0.1361624,-0.062161837,0.17926592,0.09450708,-0.104423076,0.19495507,0.034735017,0.10469168,0.15038241,0.079619415
-0.13364114,-0.0033727055,0.15171659,0.12873153,-0.1704178,0.14462624,-0.0044421167,0.098172925,0.13460307,0.02469626
-0.12992448,-0.07454342,0.17706941,0.0852339,-0.0886427,0.19664241,0.048356988,0.10759859,0.15440287,0.08770434
-0.13794887,-0.016410902,0.13995339,0.11579552,-0.15291363,0.17531283,0.015504706,0.10630895,0.14438945,0.05990117
